household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s6aq0a,hh_s6aq01,hh_s6aq02
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Batteries,1,24
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,"Candles, incense",2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Laundry soap,1,35
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Hand soap,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Other personal care goods,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Charcoal,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Firewood,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Kerosene,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,"Cigarettes, tobacco, suret, ga",2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,Transport,1,50
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,250,House rent,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Matches,1,3
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Batteries,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,"Candles, incense",2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Laundry soap,1,40
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Hand soap,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Other personal care goods,1,8
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Charcoal,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Firewood,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Kerosene,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,"Cigarettes, tobacco, suret, ga",1,25
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,Transport,1,20
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,283,House rent,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Matches,1,4
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Batteries,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,"Candles, incense",2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Laundry soap,1,26
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Hand soap,1,16
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Other personal care goods,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Charcoal,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Firewood,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Kerosene,2,
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,"Cigarettes, tobacco, suret, ga",1,40
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,Transport,1,20
2.0103E+12,2.01031E+16,1,450.1852112,2,3,8,316,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Matches,1,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Batteries,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Laundry soap,1,16
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Hand soap,1,7
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,"Cigarettes, tobacco, suret, ga",1,12
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,Transport,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,6,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Matches,1,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Batteries,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Laundry soap,1,25
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Hand soap,1,8
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,"Cigarettes, tobacco, suret, ga",1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,Transport,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,24,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Matches,1,3
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Batteries,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Laundry soap,1,25
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Hand soap,1,7
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,"Cigarettes, tobacco, suret, ga",1,15
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,Transport,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,44,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Matches,1,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Batteries,1,25
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Laundry soap,1,25
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Hand soap,1,8
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,"Cigarettes, tobacco, suret, ga",1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,Transport,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,62,House rent,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Matches,1,2
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Batteries,1,24
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Laundry soap,1,8
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Hand soap,1,4
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Charcoal,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Firewood,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Kerosene,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,"Cigarettes, tobacco, suret, ga",2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,Transport,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,67,House rent,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Matches,1,2
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Batteries,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Laundry soap,1,15
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Hand soap,1,8
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Charcoal,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Firewood,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Kerosene,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,"Cigarettes, tobacco, suret, ga",2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,Transport,2,
2.0104E+12,2.01041E+16,1,48.28949738,2,4,2,79,House rent,1,200
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Matches,1,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Batteries,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Laundry soap,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Hand soap,1,8
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,"Cigarettes, tobacco, suret, ga",1,8
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,Transport,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,83,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Matches,1,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Batteries,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Laundry soap,1,15
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Hand soap,1,7
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,"Cigarettes, tobacco, suret, ga",1,7
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,Transport,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,101,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Matches,1,1
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Batteries,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Laundry soap,1,10
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Hand soap,1,7
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,"Cigarettes, tobacco, suret, ga",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,Transport,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,119,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Matches,1,3
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Batteries,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Laundry soap,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Hand soap,1,8
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,"Cigarettes, tobacco, suret, ga",1,10
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,Transport,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,137,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Matches,1,2
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Batteries,1,30
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Laundry soap,1,20
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Hand soap,1,4
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,"Cigarettes, tobacco, suret, ga",1,6
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,Transport,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,155,House rent,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Matches,1,6
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Batteries,1,40
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,"Candles, incense",2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Laundry soap,1,40
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Hand soap,1,7
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Other personal care goods,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Charcoal,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Firewood,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Kerosene,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,"Cigarettes, tobacco, suret, ga",1,6
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,Transport,2,
2.0104E+12,2.01041E+16,1,481.5152893,2,4,2,173,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Matches,1,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Batteries,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Laundry soap,1,45
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Hand soap,1,8
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,Transport,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,1,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Matches,1,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Batteries,1,12
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Laundry soap,1,27
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Hand soap,1,8
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,Transport,1,25
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,4,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Matches,1,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Batteries,1,12
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Laundry soap,1,10
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Hand soap,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,Transport,1,60
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,7,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Matches,1,3
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Batteries,1,32
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Laundry soap,1,10
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Hand soap,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,Transport,1,52
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,10,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Matches,1,1
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Batteries,1,12
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Laundry soap,1,36
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Hand soap,1,8
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,Transport,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,13,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Matches,1,4
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Batteries,1,7
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Laundry soap,1,20
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Hand soap,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,Transport,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,16,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Matches,1,4
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Batteries,1,30
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Laundry soap,1,40
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Hand soap,1,8
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,Transport,1,80
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,19,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Matches,1,3
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Batteries,1,6
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Laundry soap,1,30
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Hand soap,1,8
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Charcoal,1,100
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,"Cigarettes, tobacco, suret, ga",1,300
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,Transport,1,150
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,22,House rent,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Matches,1,4
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Batteries,1,24
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Laundry soap,1,14
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Hand soap,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Other personal care goods,1,4
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Charcoal,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Firewood,1,60
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Kerosene,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,Transport,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,24,House rent,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Matches,1,2
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Batteries,1,6
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Laundry soap,1,20
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Hand soap,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Charcoal,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Firewood,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Kerosene,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,Transport,1,30
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,25,House rent,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Matches,1,2
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Batteries,1,18
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Laundry soap,1,36
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Hand soap,1,16
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Charcoal,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Firewood,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Kerosene,2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,Transport,1,66
2.0105E+12,2.01051E+16,1,3637.679932,2,5,4,28,House rent,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Matches,1,2
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Batteries,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,"Candles, incense",2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Laundry soap,1,32
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Hand soap,1,14
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Other personal care goods,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Charcoal,1,120
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Firewood,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Kerosene,2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,"Cigarettes, tobacco, suret, ga",2,
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,Transport,1,160
2.0105E+12,2.01051E+16,1,1259.196899,2,5,4,32,House rent,1,350
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,2,Matches,1,2
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,2,Batteries,1,36
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,2,"Candles, incense",1,60
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,2,Laundry soap,1,60
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,2,Hand soap,1,8
2.0105E+12,2.01051E+16,1,1958.274902,2,5,11,2,Other personal care goods,2,
